breedID,speciesID,fname,breed_name
12,1,3256,Egyptian Mau
26,2,3257,pug
35,2,3258,staffordshire bull terrier
37,2,3259,yorkshire terrier
22,2,3260,miniature pinscher
24,1,3261,Persian
20,2,3262,leonberger
21,1,3263,Maine Coon
18,2,3264,japanese chin
33,1,3265,Siamese
19,2,3266,keeshond
36,2,3267,wheaten terrier
28,1,3268,Russian Blue
20,2,3269,leonberger
37,2,3270,yorkshire terrier
29,2,3271,saint bernard
9,2,3272,boxer
10,1,3273,British Shorthair
11,2,3274,chihuahua
21,1,3275,Maine Coon
31,2,3276,scottish terrier
5,2,3277,beagle
27,1,3278,Ragdoll
11,2,3279,chihuahua
14,2,3280,english setter
16,2,3281,great pyrenees
9,2,3282,boxer
26,2,3283,pug
21,1,3284,Maine Coon
32,2,3285,shiba inu
33,1,3286,Siamese
36,2,3287,wheaten terrier
30,2,3288,samoyed
31,2,3289,scottish terrier
9,2,3290,boxer
17,2,3291,havanese
37,2,3292,yorkshire terrier
9,2,3293,boxer
3,2,3294,american pit bull terrier
2,2,3295,american bulldog
27,1,3296,Ragdoll
9,2,3297,boxer
10,1,3298,British Shorthair
10,1,3299,British Shorthair
23,2,3300,newfoundland
26,2,3301,pug
20,2,3302,leonberger
5,2,3303,beagle
31,2,3304,scottish terrier
37,2,3305,yorkshire terrier
33,1,3306,Siamese
9,2,3307,boxer
34,1,3308,Sphynx
17,2,3309,havanese
5,2,3310,beagle
31,2,3311,scottish terrier
16,2,3312,great pyrenees
20,2,3313,leonberger
12,1,3314,Egyptian Mau
16,2,3315,great pyrenees
5,2,3316,beagle
29,2,3317,saint bernard
31,2,3318,scottish terrier
29,2,3319,saint bernard
25,2,3320,pomeranian
21,1,3321,Maine Coon
18,2,3322,japanese chin
31,2,3323,scottish terrier
16,2,3324,great pyrenees
11,2,3325,chihuahua
2,2,3326,american bulldog
22,2,3327,miniature pinscher
18,2,3328,japanese chin
19,2,3329,keeshond
18,2,3330,japanese chin
23,2,3331,newfoundland
35,2,3332,staffordshire bull terrier
26,2,3333,pug
25,2,3334,pomeranian
9,2,3335,boxer
24,1,3336,Persian
34,1,3337,Sphynx
16,2,3338,great pyrenees
3,2,3339,american pit bull terrier
4,2,3340,basset hound
17,2,3341,havanese
15,2,3342,german shorthaired
16,2,3343,great pyrenees
29,2,3344,saint bernard
12,1,3345,Egyptian Mau
26,2,3346,pug
37,2,3347,yorkshire terrier
19,2,3348,keeshond
37,2,3349,yorkshire terrier
29,2,3350,saint bernard
12,1,3351,Egyptian Mau
31,2,3352,scottish terrier
7,1,3353,Birman
19,2,3354,keeshond
30,2,3355,samoyed
33,1,3356,Siamese
8,1,3357,Bombay
15,2,3358,german shorthaired
19,2,3359,keeshond
30,2,3360,samoyed
17,2,3361,havanese
5,2,3362,beagle
33,1,3363,Siamese
17,2,3364,havanese
5,2,3365,beagle
35,2,3366,staffordshire bull terrier
33,1,3367,Siamese
28,1,3368,Russian Blue
1,1,3369,Abyssinian
32,2,3370,shiba inu
6,1,3371,Bengal
25,2,3372,pomeranian
8,1,3373,Bombay
33,1,3374,Siamese
28,1,3375,Russian Blue
37,2,3376,yorkshire terrier
34,1,3377,Sphynx
36,2,3378,wheaten terrier
16,2,3379,great pyrenees
23,2,3380,newfoundland
1,1,3381,Abyssinian
29,2,3382,saint bernard
20,2,3383,leonberger
9,2,3384,boxer
35,2,3385,staffordshire bull terrier
26,2,3386,pug
30,2,3387,samoyed
16,2,3388,great pyrenees
23,2,3389,newfoundland
18,2,3390,japanese chin
1,1,3391,Abyssinian
13,2,3392,english cocker spaniel
24,1,3393,Persian
25,2,3394,pomeranian
15,2,3395,german shorthaired
7,1,3396,Birman
21,1,3397,Maine Coon
35,2,3398,staffordshire bull terrier
24,1,3399,Persian
16,2,3400,great pyrenees
8,1,3401,Bombay
10,1,3402,British Shorthair
35,2,3403,staffordshire bull terrier
4,2,3404,basset hound
37,2,3405,yorkshire terrier
4,2,3406,basset hound
31,2,3407,scottish terrier
35,2,3408,staffordshire bull terrier
13,2,3409,english cocker spaniel
36,2,3410,wheaten terrier
3,2,3411,american pit bull terrier
10,1,3412,British Shorthair
8,1,3413,Bombay
33,1,3414,Siamese
34,1,3415,Sphynx
33,1,3416,Siamese
26,2,3417,pug
18,2,3418,japanese chin
36,2,3419,wheaten terrier
4,2,3420,basset hound
5,2,3421,beagle
25,2,3422,pomeranian
30,2,3423,samoyed
25,2,3424,pomeranian
3,2,3425,american pit bull terrier
4,2,3426,basset hound
29,2,3427,saint bernard
36,2,3428,wheaten terrier
3,2,3429,american pit bull terrier
13,2,3430,english cocker spaniel
37,2,3431,yorkshire terrier
35,2,3432,staffordshire bull terrier
7,1,3433,Birman
20,2,3434,leonberger
13,2,3435,english cocker spaniel
19,2,3436,keeshond
10,1,3437,British Shorthair
14,2,3438,english setter
1,1,3439,Abyssinian
12,1,3440,Egyptian Mau
32,2,3441,shiba inu
34,1,3442,Sphynx
28,1,3443,Russian Blue
11,2,3444,chihuahua
4,2,3445,basset hound
13,2,3446,english cocker spaniel
17,2,3447,havanese
24,1,3448,Persian
26,2,3449,pug
24,1,3450,Persian
36,2,3451,wheaten terrier
24,1,3452,Persian
29,2,3453,saint bernard
16,2,3454,great pyrenees
24,1,3455,Persian
34,1,3456,Sphynx
26,2,3457,pug
25,2,3458,pomeranian
22,2,3459,miniature pinscher
21,1,3460,Maine Coon
31,2,3461,scottish terrier
8,1,3462,Bombay
33,1,3463,Siamese
37,2,3464,yorkshire terrier
22,2,3465,miniature pinscher
24,1,3466,Persian
6,1,3467,Bengal
20,2,3468,leonberger
2,2,3469,american bulldog
11,2,3470,chihuahua
20,2,3471,leonberger
29,2,3472,saint bernard
21,1,3473,Maine Coon
32,2,3474,shiba inu
35,2,3475,staffordshire bull terrier
27,1,3476,Ragdoll
15,2,3477,german shorthaired
32,2,3478,shiba inu
16,2,3479,great pyrenees
5,2,3480,beagle
27,1,3481,Ragdoll
13,2,3482,english cocker spaniel
24,1,3483,Persian
4,2,3484,basset hound
36,2,3485,wheaten terrier
33,1,3486,Siamese
34,1,3487,Sphynx
4,2,3488,basset hound
16,2,3489,great pyrenees
35,2,3490,staffordshire bull terrier
24,1,3491,Persian
20,2,3492,leonberger
11,2,3493,chihuahua
7,1,3494,Birman
9,2,3495,boxer
10,1,3496,British Shorthair
31,2,3497,scottish terrier
35,2,3498,staffordshire bull terrier
17,2,3499,havanese
28,1,3500,Russian Blue
23,2,3501,newfoundland
10,1,3502,British Shorthair
29,2,3503,saint bernard
37,2,3504,yorkshire terrier
19,2,3505,keeshond
5,2,3506,beagle
7,1,3507,Birman
10,1,3508,British Shorthair
7,1,3509,Birman
2,2,3510,american bulldog
31,2,3511,scottish terrier
18,2,3512,japanese chin
30,2,3513,samoyed
6,1,3514,Bengal
20,2,3515,leonberger
32,2,3516,shiba inu
2,2,3517,american bulldog
4,2,3518,basset hound
24,1,3519,Persian
13,2,3520,english cocker spaniel
7,1,3521,Birman
15,2,3522,german shorthaired
22,2,3523,miniature pinscher
17,2,3524,havanese
20,2,3525,leonberger
5,2,3526,beagle
14,2,3527,english setter
20,2,3528,leonberger
17,2,3529,havanese
13,2,3530,english cocker spaniel
7,1,3531,Birman
12,1,3532,Egyptian Mau
5,2,3533,beagle
37,2,3534,yorkshire terrier
34,1,3535,Sphynx
25,2,3536,pomeranian
29,2,3537,saint bernard
16,2,3538,great pyrenees
1,1,3539,Abyssinian
2,2,3540,american bulldog
17,2,3541,havanese
24,1,3542,Persian
26,2,3543,pug
8,1,3544,Bombay
33,1,3545,Siamese
23,2,3546,newfoundland
11,2,3547,chihuahua
4,2,3548,basset hound
36,2,3549,wheaten terrier
13,2,3550,english cocker spaniel
22,2,3551,miniature pinscher
32,2,3552,shiba inu
4,2,3553,basset hound
4,2,3554,basset hound
25,2,3555,pomeranian
10,1,3556,British Shorthair
37,2,3557,yorkshire terrier
15,2,3558,german shorthaired
15,2,3559,german shorthaired
12,1,3560,Egyptian Mau
9,2,3561,boxer
27,1,3562,Ragdoll
30,2,3563,samoyed
7,1,3564,Birman
25,2,3565,pomeranian
10,1,3566,British Shorthair
15,2,3567,german shorthaired
24,1,3568,Persian
33,1,3569,Siamese
20,2,3570,leonberger
32,2,3571,shiba inu
28,1,3572,Russian Blue
35,2,3573,staffordshire bull terrier
3,2,3574,american pit bull terrier
19,2,3575,keeshond
21,1,3576,Maine Coon
32,2,3577,shiba inu
30,2,3578,samoyed
23,2,3579,newfoundland
17,2,3580,havanese
25,2,3581,pomeranian
18,2,3582,japanese chin
7,1,3583,Birman
15,2,3584,german shorthaired
35,2,3585,staffordshire bull terrier
23,2,3586,newfoundland
29,2,3587,saint bernard
35,2,3588,staffordshire bull terrier
3,2,3589,american pit bull terrier
34,1,3590,Sphynx
10,1,3591,British Shorthair
30,2,3592,samoyed
24,1,3593,Persian
11,2,3594,chihuahua
25,2,3595,pomeranian
5,2,3596,beagle
27,1,3597,Ragdoll
31,2,3598,scottish terrier
30,2,3599,samoyed
9,2,3600,boxer
8,1,3601,Bombay
28,1,3602,Russian Blue
20,2,3603,leonberger
3,2,3604,american pit bull terrier
18,2,3605,japanese chin
13,2,3606,english cocker spaniel
35,2,3607,staffordshire bull terrier
24,1,3608,Persian
22,2,3609,miniature pinscher
13,2,3610,english cocker spaniel
27,1,3611,Ragdoll
5,2,3612,beagle
16,2,3613,great pyrenees
8,1,3614,Bombay
22,2,3615,miniature pinscher
31,2,3616,scottish terrier
9,2,3617,boxer
9,2,3618,boxer
15,2,3619,german shorthaired
16,2,3620,great pyrenees
10,1,3621,British Shorthair
17,2,3622,havanese
11,2,3623,chihuahua
29,2,3624,saint bernard
15,2,3625,german shorthaired
33,1,3626,Siamese
24,1,3627,Persian
21,1,3628,Maine Coon
13,2,3629,english cocker spaniel
15,2,3630,german shorthaired
32,2,3631,shiba inu
7,1,3632,Birman
25,2,3633,pomeranian
32,2,3634,shiba inu
34,1,3635,Sphynx
12,1,3636,Egyptian Mau
22,2,3637,miniature pinscher
18,2,3638,japanese chin
4,2,3639,basset hound
27,1,3640,Ragdoll
8,1,3641,Bombay
10,1,3642,British Shorthair
21,1,3643,Maine Coon
36,2,3644,wheaten terrier
8,1,3645,Bombay
8,1,3646,Bombay
13,2,3647,english cocker spaniel
5,2,3648,beagle
2,2,3649,american bulldog
34,1,3650,Sphynx
11,2,3651,chihuahua
37,2,3652,yorkshire terrier
35,2,3653,staffordshire bull terrier
19,2,3654,keeshond
28,1,3655,Russian Blue
37,2,3656,yorkshire terrier
6,1,3657,Bengal
23,2,3658,newfoundland
14,2,3659,english setter
9,2,3660,boxer
18,2,3661,japanese chin
18,2,3662,japanese chin
34,1,3663,Sphynx
32,2,3664,shiba inu
7,1,3665,Birman
3,2,3666,american pit bull terrier
24,1,3667,Persian
11,2,3668,chihuahua
3,2,3669,american pit bull terrier
3,2,3670,american pit bull terrier
7,1,3671,Birman
3,2,3672,american pit bull terrier
13,2,3673,english cocker spaniel
4,2,3674,basset hound
36,2,3675,wheaten terrier
19,2,3676,keeshond
2,2,3677,american bulldog
24,1,3678,Persian
24,1,3679,Persian
